Time,Learning rate,Train loss,Validation loss,MAE_band_gap,RMSE_band_gap
623.5973317623138,0.001,6977.538982177734,648.8636596679687,16.535934417724608,25.472802352076787
1231.5357427597046,0.001,434.470309387207,285.8619891662598,11.366362815856933,16.907453657078577
1838.8920576572418,0.001,196.20534118652344,144.4096404953003,7.49460466003418,12.017056232509702
2457.435759782791,0.001,118.04636959838867,95.08715844726562,6.178823053359985,9.751264453765247
3076.956205844879,0.001,76.37086889648438,63.991841911315916,5.177072805404663,7.999490103207574
3695.9234931468964,0.001,51.142370590209964,46.83331660461426,4.424307144165039,6.8434871669795845
4314.13928103447,0.001,38.24275886535644,35.14394896697998,3.983868257522583,5.928233207877367
4927.301661968231,0.001,33.887978408813474,31.548664916992188,3.689441568374634,5.616819822372103
5539.024227619171,0.001,28.29427783203125,25.21585076904297,3.4114999828338624,5.021538685407389
6151.9746305942535,0.001,24.619488235473632,27.406192352294923,4.125711307525635,5.2350923919540255
6760.714551687241,0.001,31.427547805786133,52.51463187789917,5.426826247215271,7.246697998254044
7376.723841190338,0.001,25.870767852783203,21.012713760375977,3.476189010620117,4.583962670046079
7994.77791261673,0.001,19.040363861083986,17.27499656677246,2.8093466968536376,4.156320075111211
8613.629690885544,0.001,15.194714950561524,16.647990211486817,2.8220849685668945,4.0801948742047625
9233.091935157776,0.001,14.108540054321288,15.994581031799317,2.7585331954956054,3.9993225716112617
9852.8109664917,0.001,15.67850506591797,17.395738220214845,3.114072950363159,4.170819849887411
10470.297645330429,0.001,13.830479309082031,14.502126083374023,2.6553481464385986,3.8081657111231415
11083.801933288574,0.001,10.901882125854492,13.370158531188965,2.4300041351318358,3.656522737682478
11709.18286561966,0.001,9.981159105300904,13.171973636627197,2.347271297454834,3.6293213741176458
12325.618237733841,0.001,9.159030799865723,12.188420272827148,2.214640465736389,3.4911918126661488
12948.00369143486,0.001,9.298185390472412,20.09131422805786,3.221853434562683,4.482333569476714
13567.50012755394,0.001,8.8007689743042,11.452613262176513,2.1842602767944337,3.3841709859545386
14192.003011226654,0.001,7.749279308319092,11.344234886169433,2.1488556938171386,3.3681203788121103
14815.143712997437,0.001,7.917530185699463,11.16740242767334,2.1243480892181394,3.3417663634182055
15460.438893795013,0.001,7.281227561950684,12.34920076751709,2.484863836288452,3.5141429634431622
16097.459184885025,0.001,7.273748069763184,16.7270926361084,3.232244743347168,4.089876848525931
16749.746551513672,0.001,7.096607376098633,10.657428724288941,2.017237183570862,3.2645717520509394
17383.112921714783,0.001,6.819258617401123,9.101805145263672,1.8722267789840699,3.0169198108772584
18006.591811656952,0.001,6.032964541435241,8.938479820251464,1.8423362817764282,2.9897290546555326
18636.10813975334,0.001,5.760306377410888,8.724662620544434,1.816201732635498,2.953753987816933
19268.476871728897,0.001,5.675523475646973,10.47333074951172,2.1109437360763548,3.236252578139061
19897.40491437912,0.001,6.200709743499756,9.713830291748048,2.100422426223755,3.116701829137341
20523.59305715561,0.001,4.734906360626221,7.606554405212402,1.7239812622070312,2.757998260552824
21150.890708446503,0.001,4.34214115524292,8.952253520965575,2.0679469566345214,2.9920316711167305
21781.00932121277,0.001,4.475639818191528,7.739325134277344,1.7047383890151977,2.7819642582674105
22415.077536821365,0.001,4.17612421798706,7.461307109832764,1.6829089517593383,2.731539329724682
23048.43650174141,0.001,3.7873198566436765,8.990805168151855,1.967791033744812,2.9984671364135136
23677.10255599022,0.001,4.339244331359863,7.2857901496887205,1.6787524156570435,2.6992202855063017
24308.27654695511,0.001,3.752557512283325,6.939184814453125,1.617249786376953,2.634233249819219
24941.835554361343,0.001,4.274457262039185,8.037610900878907,2.024204623222351,2.8350680593027935
25573.94297528267,0.001,4.153482811927796,6.790810453414917,1.624632857322693,2.6059183512564084
26209.61166357994,0.001,3.6839572525024415,6.803717269897461,1.6332735595703125,2.6083936186659904
26846.154322862625,0.001,3.751661926269531,6.547668254852295,1.5765858087539673,2.55884119375398
27474.59222626686,0.001,4.134195748329162,6.298665645599365,1.5617560787200928,2.5097142557668524
28106.524151086807,0.001,2.9518088111877443,6.847994884490967,1.7397102117538452,2.6168673799967332
28740.680083036423,0.001,3.0708849868774415,9.69505672454834,2.43057781791687,3.1136886043001057
29380.18848848343,0.001,4.003948406219482,5.981018383026123,1.5600845251083375,2.4456120671574473
30020.750455617905,0.001,3.1879542989730836,6.40405029296875,1.607636284828186,2.5306225109582723
30658.048132181168,0.001,3.2148927993774414,5.901883613586426,1.4982834701538086,2.4293792650770745
31299.256474494934,0.001,2.7654252529144285,8.041863922119141,2.097741403579712,2.8358180340281254
31933.163911104202,0.001,3.2198643426895144,5.499153099060059,1.4805460033416749,2.345027313073359
32571.38607597351,0.001,2.719733997344971,5.982965534210205,1.665820363998413,2.4460101255330495
33210.99169063568,0.001,2.863525378227234,5.760832221984863,1.5967921285629272,2.4001733733180326
33848.039328575134,0.001,2.424894304275513,5.466568843841553,1.4920792655944823,2.338069469421632
34480.55993270874,0.001,2.5973869657516477,5.013744543075561,1.4108602294921875,2.2391392415559066
35121.44487667084,0.001,2.401821315765381,5.0849096355438235,1.5271737613677978,2.254974420152881
35768.75102066994,0.001,2.143978588104248,6.739262229919434,1.8551350498199464,2.5960089040524177
36416.58291435242,0.001,2.346673809051514,5.304075717926025,1.560349066734314,2.3030579058994642
37065.20785975456,0.001,2.0629393606185915,4.851997304916382,1.3776137199401854,2.202724972600161
37709.23551082611,0.001,2.2324720630645754,4.849398296356201,1.410788101196289,2.2021349405420643
38349.13595056534,0.001,2.2179183616638185,5.2465699119567875,1.562648723602295,2.290539218602639
38997.24810028076,0.001,2.0778566989898684,6.543215393066406,1.8952278900146484,2.557970952350008
39635.81250691414,0.001,2.37758092880249,4.578153223037719,1.3328521757125855,2.139661941297671
40280.74935936928,0.001,2.2322646732330322,5.14684716796875,1.5388610763549804,2.2686663853393583
40931.256739616394,0.001,2.196799238204956,4.685211191177368,1.4002002334594728,2.164534867166008
41580.75766611099,0.001,2.269935340285301,4.93873221206665,1.4085640621185302,2.2223258564095976
42228.58912682533,0.001,2.880478462219238,4.775289016723633,1.5000798501968384,2.1852434685232747
42878.41585659981,0.001,2.177303419113159,4.258435525894165,1.28625186252594,2.063597714161887
43525.78798890114,0.001,2.029210027694702,4.247981449127197,1.3174156045913696,2.0610631841666565
44176.534704208374,0.001,1.8039040184020996,4.184838228225708,1.2991986846923829,2.045687715225789
44826.37313556671,0.001,3.4835790519714354,8.620382667541504,2.4297476844787598,2.9360488189983327
45465.73819088936,0.001,2.7499893426895143,4.548512985229492,1.4527165298461915,2.1327243106481184
46115.0030567646,0.001,2.057160237312317,5.152635271072388,1.5515600185394287,2.2699416889145825
46761.903973817825,0.001,2.740718762397766,5.858493549346924,1.7165615215301513,2.420432512867674
47411.87724971771,0.001,1.8133889770507812,7.625821678161621,2.0677665195465087,2.7614890327795294
48061.527735710144,0.001,3.541574486732483,4.183822208404541,1.36338973236084,2.045439368058741
48721.14404416084,0.001,1.8782820854187012,4.8001139526367185,1.5327166385650635,2.1909162358786607
49365.71832323074,0.001,2.6829953870773315,5.92621257019043,1.7836281471252442,2.4343813526624025
50014.223662137985,0.001,3.5435985527038576,4.3817822360992436,1.3867729396820068,2.0932707030146016
50666.41829752922,0.001,1.6851667737960816,5.178183197021484,1.5565515117645263,2.2755621716449506
51320.94089722633,0.001,2.2057826638221742,6.044188714981079,1.7849244222640992,2.4584931797711134
51971.81174778938,0.001,2.2595475301742556,4.067557994842529,1.278217806816101,2.016818780863201
52627.073449611664,0.001,1.866710931777954,3.7673370971679687,1.2305516576766968,1.940962930395109
53284.683710336685,0.001,1.7842521457672118,5.259529552459717,1.6139889268875123,2.293366423504913
53944.396443128586,0.001,1.6705889472961426,4.525641901016235,1.4231239709854127,2.127355612260497
54597.406489133835,0.001,2.045717315673828,4.086130193710327,1.2702241792678832,2.0214178671690637
55254.36293363571,0.001,2.083572317123413,3.845686553955078,1.2656863012313844,1.9610422111609627
55914.59033083916,0.001,1.6704474868774415,5.250127889633179,1.580946439743042,2.2913157551138994
56577.49127936363,0.001,2.391821066379547,8.024331666946411,2.164416315078735,2.8327251308495165
57238.80903697014,0.0006,2.291032956123352,3.538905540466309,1.2114153852462768,1.8811979003991868
57897.13225412369,0.0006,1.4715152769088744,3.7290984077453615,1.216465377807617,1.9310873640893003
58560.90378808975,0.0006,1.4027356872558594,5.579631393432617,1.8323049755096437,2.3621243391135485
59209.90275454521,0.0006,2.1048762950897215,4.258622955322266,1.4222842693328857,2.0636431269292337
59862.24769234657,0.0006,1.6775700216293334,4.1547804565429685,1.3053993701934814,2.038327857961758
60526.39247226715,0.0006,1.3659445610046386,3.693198989868164,1.206146812438965,1.9217697546449637
61190.91925263405,0.0006,1.9246099653244018,4.103758533477783,1.4238226642608642,2.025773564216342
61861.68587207794,0.00035999999999999997,1.422937469482422,4.016600555419922,1.2629941730499268,2.0041458418538114
62533.274773836136,0.00035999999999999997,1.5279019269943237,3.991105278015137,1.2755680179595947,1.9977750819386892
63202.392374277115,0.00035999999999999997,1.44579265499115,3.5876804847717283,1.1715098304748535,1.8941173365902462
63874.27719402313,0.00035999999999999997,1.2218293094635009,3.5339422149658204,1.1750374011993407,1.8798782447184765
64549.592559337616,0.00035999999999999997,1.1975072469711303,4.554557937622071,1.4312584819793701,2.134141030396555
65212.324467659,0.00035999999999999997,1.331384946346283,3.6225013484954833,1.234875117301941,1.9032869853218362
65886.99091291428,0.00035999999999999997,1.2322619333267213,4.147722534179687,1.3386972427368165,2.036595820033933
66557.4740357399,0.00035999999999999997,1.3111254625320434,3.486515790939331,1.1663242168426513,1.8672214091904933
67225.36966252327,0.00035999999999999997,1.2032850031852722,3.495161544799805,1.1643375225067139,1.8695351146206922
67897.21902608871,0.00035999999999999997,1.2309602832794189,3.484173173904419,1.163508171081543,1.8665940035006057
68568.3991317749,0.00035999999999999997,1.2995553579330443,3.655882917404175,1.1800855550765992,1.9120363274279533
69239.05669379234,0.00035999999999999997,1.2393254566192626,3.77004624080658,1.2193177671432496,1.9416606914717565
69907.65593266487,0.00035999999999999997,1.295340744972229,3.5329365348815918,1.1652900428771973,1.879610740254905
70575.28545856476,0.00035999999999999997,1.2187946710586548,3.515529302597046,1.2000491056442262,1.8749744805188806
71241.60982990265,0.00035999999999999997,1.3389257326126098,3.5242578525543213,1.2234017124176026,1.8773006825104819
71917.43256187439,0.00035999999999999997,1.351296658039093,4.270915477752686,1.3844315586090088,2.066619335473441
72589.2954416275,0.00021599999999999996,1.3121639442443849,3.4726339015960694,1.1646867122650146,1.863500443143513
73262.77334785461,0.00021599999999999996,1.1454770288467406,3.4298773880004885,1.1557621212005615,1.8519928153209688
73927.76733970642,0.00021599999999999996,1.22616934299469,3.5302574081420897,1.1691923112869262,1.8788979238218584
74602.97911596298,0.00021599999999999996,1.1734655122756958,3.5868658924102785,1.1866708211898804,1.8939022922026043
75279.42497372627,0.00021599999999999996,1.1926373677253723,3.4413860511779784,1.1866249198913574,1.8550973158241533
75948.40656590462,0.00021599999999999996,1.1672023315429687,3.4885104904174806,1.2036728906631469,1.86775546858187
76630.77050542831,0.00021599999999999996,1.1547046451568603,3.364442621231079,1.1564226150512695,1.8342417019659865
77307.37299871445,0.00021599999999999996,1.3746712765693665,4.664015447616577,1.4855200023651123,2.159633174318402
77991.85506248474,0.00021599999999999996,1.4517629313468934,3.714422201156616,1.2187427520751952,1.9272836327734992
78676.67136955261,0.00021599999999999996,1.127878273010254,3.4782435092926027,1.1866345977783204,1.8650049622702356
79362.4743065834,0.00021599999999999996,1.1889629974365234,3.412019151687622,1.1748730888366699,1.8471651663258546
80048.7363460064,0.00021599999999999996,1.13275874376297,3.437021183013916,1.1618842372894287,1.853920489938529
80740.95651340485,0.00021599999999999996,1.1437053079605102,3.492781373977661,1.1431955795288087,1.8688984386471248
81426.69740438461,0.00012959999999999998,1.094184775352478,3.509193271636963,1.1551339025497436,1.8732840872747953
82114.71632194519,0.00012959999999999998,1.1905779285430909,3.5334765453338624,1.1661945333480834,1.879754384310318
82801.87798309326,0.00012959999999999998,1.0923212172985077,3.4165296230316162,1.1436592483520507,1.848385680271197
83492.98183894157,0.00012959999999999998,1.1511114749908447,3.969532675743103,1.2879071474075316,1.992368609405173
84187.01873278618,0.00012959999999999998,1.1221938219070435,3.387854373931885,1.1432932415008545,1.840612499667403
84874.70127916336,0.00012959999999999998,1.1725217123031617,4.483928886413574,1.4390788717269898,2.1175289576328287
85575.13731336594,7.775999999999999e-05,1.1853701505661012,3.4351414337158204,1.15255073928833,1.8534134546063434
86270.58571362495,7.775999999999999e-05,1.0788835830688477,3.4145539894104004,1.1717770881652831,1.8478511816189096
86962.83301520348,7.775999999999999e-05,1.1384664783477783,3.514823059082031,1.163327748298645,1.8747861368918939
87656.69345760345,7.775999999999999e-05,1.0602954025268554,3.5744313020706175,1.1831332664489747,1.89061664598369
88346.33658313751,7.775999999999999e-05,1.1269237003326416,3.3722051448822024,1.1417080135345459,1.8363564863288941
89043.14196324348,7.775999999999999e-05,1.064546178817749,3.369685920715332,1.1394747934341432,1.8356704281311862
89736.18697881699,4.665599999999999e-05,1.0517621269226074,3.4496702308654785,1.1530130157470704,1.8573287891123311
90435.23744535446,4.665599999999999e-05,1.1004050168991089,3.5896907749176026,1.19193869972229,1.8946479290141487
91130.05007648468,4.665599999999999e-05,1.08999995136261,3.5630977783203126,1.1823054847717285,1.8876169575208612
91821.15471768379,4.665599999999999e-05,1.0668483657836914,3.3785387382507324,1.1401795606613159,1.8380801773183706
92519.74387335777,4.665599999999999e-05,1.0644901132583617,3.3777155685424805,1.1448740615844726,1.8378562426214082
93222.97967410088,4.665599999999999e-05,1.0672502250671387,3.4274464225769044,1.1442575416564942,1.8513363882819633
93928.00501298904,2.7993599999999992e-05,1.053223651409149,3.4166206378936765,1.1429080657958985,1.848410300202224
94626.20997095108,2.7993599999999992e-05,1.0459872093200684,3.3728434810638426,1.1378546066284179,1.8365302831872505
95328.53228569031,2.7993599999999992e-05,1.0390670318603517,3.3736014347076417,1.1397072429656983,1.8367366263859501
96032.29298830032,2.7993599999999992e-05,1.0600521745681764,3.374606792449951,1.1369919681549072,1.8370102864300872
96728.58396267891,2.7993599999999992e-05,1.0536557283401489,3.383467035293579,1.1474576864242554,1.839420298706519
97421.30428218842,2.7993599999999992e-05,1.045050446510315,3.3966051921844485,1.1377728099823,1.8429881150415617
98116.04765415192,1.6796159999999994e-05,1.0424606022834777,3.411944938659668,1.1419545469284058,1.8471450778592535
98817.59768891335,1.6796159999999994e-05,1.0406113109588624,3.380638956069946,1.143861068725586,1.8386513960155542
99516.61095786095,1.6796159999999994e-05,1.0442439308166505,3.3708721961975097,1.1393240566253662,1.8359935174715376
100213.19462561607,1.6796159999999994e-05,1.0542160730361938,3.441512924194336,1.1463233604431153,1.8551315112935622
100916.79788398743,1.6796159999999994e-05,1.0385049867630005,3.4022667350769042,1.1392581071853638,1.8445234438946294
101618.67077183723,1.6796159999999994e-05,1.0370541710853576,3.3888700637817384,1.1374482707977296,1.8408883898220822
102321.25577640533,1.0077695999999996e-05,1.0343473842144013,3.387986976623535,1.1369019393920898,1.8406485206642618
103023.33584022522,1.0077695999999996e-05,1.0385265927314757,3.4275521564483644,1.1427565364837646,1.8513649441556261
103725.03903460503,1.0077695999999996e-05,1.0402171545028687,3.39516681098938,1.1376327018737793,1.8425978429894516
104429.77165412903,1.0077695999999996e-05,1.0339169445037841,3.4070931415557864,1.139736406326294,1.8458312874029918
105126.89874219894,1.0077695999999996e-05,1.038358787059784,3.3853148040771486,1.136288691520691,1.8399224994757655
105835.4423058033,1.0077695999999996e-05,1.0416644558906556,3.4396736183166503,1.1469145803451537,1.8546357104069386
106544.13527655602,6.046617599999998e-06,1.0347813882827759,3.3755252361297607,1.1361416158676148,1.837260252694147
107250.69821667671,6.046617599999998e-06,1.030010585308075,3.3862235317230223,1.1362810192108155,1.840169430167511
107950.51373314857,6.046617599999998e-06,1.0326760683059693,3.3952404670715333,1.137641191482544,1.8426178299016682
108652.99177455902,6.046617599999998e-06,1.032487335205078,3.384971363067627,1.1363066511154174,1.8398291668162092
109360.83513498306,6.046617599999998e-06,1.0324178261756898,3.3754776153564454,1.1361480131149293,1.8372472929239672
110072.63295960426,6.046617599999998e-06,1.0353835411071777,3.3925306243896483,1.1379586124420167,1.8418823589984372
110785.68474411964,3.6279705599999985e-06,1.0293921852111816,3.382814018249512,1.1362142286300658,1.8392427839329728
111500.24236869812,3.6279705599999985e-06,1.0295814011096955,3.392136505126953,1.1376763792037965,1.8417753677164197
112209.88288497925,3.6279705599999985e-06,1.029091638803482,3.3941901054382324,1.137834524154663,1.8423327890037218
112920.31535410881,3.6279705599999985e-06,1.0333004722595214,3.4072087631225587,1.1400099534988404,1.8458626067837656
113630.56478452682,3.6279705599999985e-06,1.0345869131088257,3.3889204654693605,1.1369755477905275,1.840902079272377
114344.28047394753,3.6279705599999985e-06,1.0316184186935424,3.3887272663116454,1.1371895475387572,1.8408496044793137
115061.53126430511,2.176782335999999e-06,1.030075186729431,3.3881507740020753,1.137301697731018,1.8406930146013145
115782.48254132271,2.176782335999999e-06,1.0298594641685486,3.37939235496521,1.1360367259979247,1.8383123659936604
116498.52805805206,2.176782335999999e-06,1.029184684753418,3.3877110805511474,1.1371937818527222,1.840573573794633
117204.98130989075,2.176782335999999e-06,1.0295393891334534,3.3780591163635254,1.1358097229003907,1.8379497045249975
117931.77974796295,2.176782335999999e-06,1.0297631974220276,3.3867846755981446,1.1369019241333007,1.8403218945603361
118650.3025135994,2.176782335999999e-06,1.0303633089065551,3.3772908840179445,1.135709924697876,1.8377407009744178
119367.37390685081,1.3060694015999993e-06,1.0290004208087922,3.3820996532440186,1.1361039810180664,1.8390485728343389
120081.27218866348,1.3060694015999993e-06,1.0288454437255858,3.3921732692718507,1.1375473728179932,1.841785348316098
120808.95338988304,1.3060694015999993e-06,1.0285320453643798,3.3897091979980467,1.1370858402252197,1.8411162912749555
121516.60467410088,1.3060694015999993e-06,1.0280018162727356,3.3864640350341797,1.136466018676758,1.8402347771505079
122235.70886516571,1.3060694015999993e-06,1.028627977371216,3.3908609886169434,1.1371228418350219,1.8414290615217692
122957.8949918747,1.3060694015999993e-06,1.0281537767648696,3.3948812103271484,1.1379557409286498,1.8425203419032172
